#Position (bp)	mapping quality
3519247.5	55.4189075492286
1.05577415E7	57.43724420022548
1.75962355E7	56.596497768843484
2.46347295E7	54.52795659280408
3.16732235E7	54.65400306856225
3.87117175E7	54.89703089524928
4.57502115E7	54.938166922129035
5.27887055E7	54.87391059911497
5.98271995E7	53.626636278443875
6.68656935E7	54.72359987306148
7.39041875E7	52.61898669185949
8.09426815E7	53.761557722131265
8.79811755E7	50.91954572386135
9.50196695E7	54.58033795419049
1.020581635E8	53.39115011611575
1.090966575E8	55.85547569617451
1.161351515E8	52.56375078086034
1.231736455E8	46.28254798352846
1.302121395E8	53.088764969599104
1.372506335E8	55.14248959734618
1.442891275E8	53.99672111522777
1.513276215E8	54.83616062905106
1.583661155E8	54.93956306126471
1.654046095E8	56.979645623913406
1.724431035E8	53.08595391378638
1.794815975E8	57.51668803725058
1.865200915E8	57.92441289250478
1.935585855E8	57.983987888142835
2.005970795E8	57.24347103080708
2.06554927E8	57.811239436998534
2.10074174E8	57.78469152506812
2.146740675E8	57.01491036931874
2.217125615E8	58.38303728031731
2.287510555E8	57.700192162793755
2.357895495E8	54.5424522919625
2.428280435E8	54.685901200481275
2.498665375E8	52.81380152480339
2.569050315E8	54.359866557774296
2.639435255E8	56.275509711501556
2.709820195E8	54.97144893608674
2.780205135E8	53.94400368864848
2.850590075E8	53.204775093862615
2.920975015E8	56.600854409239645
2.991359955E8	40.44823566296188
3.061744895E8	54.32683217420301
3.132129835E8	55.11018630386812
3.202514775E8	54.88514098585337
3.272899715E8	46.80070560883572
3.343284655E8	48.97623125095465
3.413669595E8	54.69963860148869
3.484054535E8	53.817554830630634
3.554439475E8	53.48516511927415
3.624824415E8	54.708566975893014
3.695209355E8	55.40190320391979
3.765594295E8	55.70101615969849
3.835979235E8	57.050416934191375
3.906364175E8	55.047301482081984
3.976749115E8	57.73655051572578
4.047134055E8	57.527662158224565
4.08526901E8	47.49923111229612
4.12046148E8	56.98519963344936
4.187903935E8	58.42984243662698
4.258288875E8	56.407288423063065
4.328673815E8	57.301793698753855
4.399058755E8	56.09966131878392
4.469443695E8	53.75936963899259
4.539828635E8	53.38598163982082
4.610213575E8	51.70802154411354
4.680598515E8	49.60969302737845
4.750983455E8	56.634876042665404
4.821368395E8	54.18486565736232
4.891753335E8	55.63962927367112
4.962138275E8	53.873941364888935
5.032523215E8	55.464830352923286
5.102908155E8	54.63999025631666
5.173293095E8	54.943629619867075
5.243678035E8	55.008305699652865
5.314062975E8	56.78190151919945
5.384447915E8	53.71392805080787
5.454832855E8	54.287853115795755
5.525217795E8	54.51061042814442
5.595602735E8	55.223756289005294
5.665987675E8	54.57131760681792
5.736372615E8	56.9498846657642
5.806757555E8	56.74515245014131
5.877142495E8	54.96732645502718
5.918006215E8	54.41416874877977
5.953198685E8	53.41031586683197
6.017912375E8	49.50123264539453
6.088297315E8	57.03380465874599
6.158682255E8	55.20653024211404
6.229067195E8	55.622261148979014
6.299452135E8	55.52264418982335
6.369837075E8	53.73232190074456
6.440222015E8	55.41381313908736
6.510606955E8	54.77614664229424
6.580991895E8	52.32642369188746
6.651376835E8	52.585507011554974
6.721761775E8	53.20955357418375
6.792146715E8	55.383319751223254
6.862531655E8	52.43038847629286
6.932916595E8	53.576833331035836
7.003301535E8	54.140024068460235
7.073686475E8	54.339768779197996
7.144071415E8	54.5367837520533
7.214456355E8	54.979862058162354
7.284841295E8	54.502513310802
7.355226235E8	54.80488011474586
7.425611175E8	56.58673298902743
7.495996115E8	56.43212015879248
7.566381055E8	58.12938666230858
7.636765995E8	57.83468249663068
7.683379745E8	56.70424060014779
7.718572215E8	55.144423126819
7.777535875E8	57.172642779160846
7.847920815E8	57.158828465444174
7.918305755E8	55.228308690796325
7.988690695E8	56.33165765421133
8.059075635E8	55.06263250081398
8.129460575E8	52.33979954814928
8.199845515E8	55.1345745906391
8.270230455E8	53.83746531046783
8.340615395E8	54.56076222610643
8.411000335E8	53.90255837655484
8.481385275E8	44.89401632244102
8.551770215E8	47.221052464615546
8.622155155E8	51.06354704750226
8.692540095E8	45.11060414324081
8.762925035E8	44.598453495347115
8.833309975E8	52.35663986086005
8.903694915E8	56.67954965784389
8.974079855E8	54.53120395359538
9.044464795E8	52.74927080337531
9.114849735E8	52.89126566825656
9.185234675E8	56.45448190975772
9.255619615E8	56.25155697408581
9.326004555E8	57.62949104164155
9.396389495E8	57.83711317283832
9.442718855E8	58.47812146030876
9.477911325E8	54.69129184881043
9.537159375E8	57.27945282998462
9.607544315E8	56.03574840098274
9.677929255E8	55.61882910192678
9.748314195E8	54.905472331316915
9.818699135E8	53.24262221286763
9.889084075E8	55.43626590932432
9.959469015E8	54.90752975075236
1.0029853955E9	54.943393555109765
1.0100238895E9	55.17028401304633
